Time,transforms
1647137346.96881,"[header: 
  seq: 0
  stamp: 
    secs: 1647137346
    nsecs: 968330043
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0068072970025241375
    y: -0.006187948398292065
    z: 0.02089306153357029
  rotation: 
    x: 0.0059400933079121875
    y: -0.00923550612432715
    z: 0.047121894524500156
    w: 0.9988287880185186]"
1647137346.9764273,"[header: 
  seq: 0
  stamp: 
    secs: 1647137346
    nsecs: 976021238
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0068037910386919975
    y: -0.006181633565574884
    z: 0.020879238843917847
  rotation: 
    x: 0.00602785820241788
    y: -0.009274016078670306
    z: 0.04712899000913235
    w: 0.9988275706306786]"
1647137346.986277,"[header: 
  seq: 0
  stamp: 
    secs: 1647137346
    nsecs: 985924381
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006814299616962671
    y: -0.006192357745021582
    z: 0.02088550291955471
  rotation: 
    x: 0.005917609750451125
    y: -0.009289462246781939
    z: 0.04708516289814355
    w: 0.9988301533398269]"
1647137346.9906914,"[header: 
  seq: 0
  stamp: 
    secs: 1647137346
    nsecs: 990230720
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006800708826631308
    y: -0.006176777184009552
    z: 0.02086961269378662
  rotation: 
    x: 0.006032443567454728
    y: -0.009343210549053184
    z: 0.04711600363448576
    w: 0.9988275107558645]"
1647137346.994719,"[header: 
  seq: 0
  stamp: 
    secs: 1647137346
    nsecs: 994205010
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006805405952036381
    y: -0.006185476202517748
    z: 0.020881621167063713
  rotation: 
    x: 0.005913212849480229
    y: -0.009232793862955238
    z: 0.04713648521063839
    w: 0.998828284137603]"
1647137347.0021513,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs:   1659516
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006812635809183121
    y: -0.0061852638609707355
    z: 0.020885298028588295
  rotation: 
    x: 0.0059832528763410905
    y: -0.009261951575500475
    z: 0.04714875563263991
    w: 0.9988270179467136]"
1647137347.0523396,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs:  51885200
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0068046050146222115
    y: -0.00617005443200469
    z: 0.02087455615401268
  rotation: 
    x: 0.005982148071018943
    y: -0.009359674646581934
    z: 0.04716042488836911
    w: 0.9988255627081812]"
1647137347.0527048,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs:  52372620
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006802013143897057
    y: -0.006178869400173426
    z: 0.020878009498119354
  rotation: 
    x: 0.00604153201110493
    y: -0.009241830701985672
    z: 0.04713562949634145
    w: 0.9988274730343666]"
1647137347.0534024,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs:  53035547
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006807172670960426
    y: -0.006165241822600365
    z: 0.020880188792943954
  rotation: 
    x: 0.005997164015331374
    y: -0.009248124189453819
    z: 0.047142217543956734
    w: 0.9988273712447951]"
1647137347.0542982,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs:  53952811
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006803336087614298
    y: -0.006174612324684858
    z: 0.020879287272691727
  rotation: 
    x: 0.006081222415536786
    y: -0.009248959617454033
    z: 0.04717413971722242
    w: 0.9988253481073993]"
1647137347.0570683,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs:  56528944
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006799947936087847
    y: -0.006169850472360849
    z: 0.02087946981191635
  rotation: 
    x: 0.006029592735790555
    y: -0.00925704822848054
    z: 0.047168913515448774
    w: 0.9988258329995816]"
1647137347.0579615,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs:  57601001
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006813290528953075
    y: -0.006183507852256298
    z: 0.020886750891804695
  rotation: 
    x: 0.005915906818365024
    y: -0.00924331985554149
    z: 0.04708690253921126
    w: 0.9988305094928905]"
1647137347.0585222,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs:  58146711
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006794758606702089
    y: -0.006168300751596689
    z: 0.020876547321677208
  rotation: 
    x: 0.006048538231357953
    y: -0.00937269624161807
    z: 0.04713835920220326
    w: 0.9988260823797857]"
1647137347.0590646,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs:  58720566
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006803886033594608
    y: -0.0061808680184185505
    z: 0.02088266797363758
  rotation: 
    x: 0.005950201279565582
    y: -0.00934775542548216
    z: 0.04715203102918839
    w: 0.9988262614404271]"
1647137347.060865,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs:  60538505
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006798306480050087
    y: -0.006174764595925808
    z: 0.020876329392194748
  rotation: 
    x: 0.006039725259031751
    y: -0.009327257219033692
    z: 0.0471442462002632
    w: 0.998826283215342]"
1647137347.067925,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs:  67538903
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006799967493861914
    y: -0.006179875694215298
    z: 0.020880484953522682
  rotation: 
    x: 0.006051499571871948
    y: -0.009333062256046371
    z: 0.047170390810142133
    w: 0.9988249233637869]"
1647137347.0741827,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs:  73788250
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006809122394770384
    y: -0.006190457846969366
    z: 0.020877933129668236
  rotation: 
    x: 0.005997515315050265
    y: -0.00923699331668544
    z: 0.04715378234734404
    w: 0.9988269262363989]"
1647137347.0813606,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs:  81009333
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006802380084991455
    y: -0.006173723842948675
    z: 0.020872559398412704
  rotation: 
    x: 0.0059276181653576026
    y: -0.009333466239567803
    z: 0.047151174698876114
    w: 0.9988265697684241]"
1647137347.0877924,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs:  87294860
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006804634816944599
    y: -0.006183492951095104
    z: 0.020887210965156555
  rotation: 
    x: 0.005951432847819968
    y: -0.009225552701577367
    z: 0.0471169640337744
    w: 0.998829045094629]"
1647137347.1135645,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs: 113055241
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006811385042965412
    y: -0.006182635668665171
    z: 0.020892199128866196
  rotation: 
    x: 0.005944041002720057
    y: -0.009253704816296834
    z: 0.04712731710697138
    w: 0.9988283402597414]"
1647137347.1142685,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs: 113799028
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006804709322750568
    y: -0.0061708735302090645
    z: 0.020879555493593216
  rotation: 
    x: 0.0059975780420361904
    y: -0.009308414369587731
    z: 0.04712884417514729
    w: 0.9988274398144398]"
1647137347.1146705,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs: 114259944
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006809831131249666
    y: -0.006188103463500738
    z: 0.02089901641011238
  rotation: 
    x: 0.00591815867899847
    y: -0.00925862788383189
    z: 0.04716853048450498
    w: 0.9988265029220497]"
1647137347.1151936,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs: 114812271
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0068142227828502655
    y: -0.006190468557178974
    z: 0.020892228931188583
  rotation: 
    x: 0.005913125332855553
    y: -0.00928770561635373
    z: 0.04712434471037704
    w: 0.9988283484206881]"
1647137347.121726,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs: 121322559
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006805293262004852
    y: -0.00618022819980979
    z: 0.02088233269751072
  rotation: 
    x: 0.0059968962522747105
    y: -0.009349386878099919
    z: 0.04716776179731822
    w: 0.9988252241745673]"
1647137347.1284277,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs: 128012328
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006806561257690191
    y: -0.0061813294887542725
    z: 0.020874518901109695
  rotation: 
    x: 0.006079627534370147
    y: -0.009308326786925034
    z: 0.04713106797927715
    w: 0.9988268396537029]"
1647137347.1365042,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs: 136061742
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006804562173783779
    y: -0.006177875678986311
    z: 0.02087533473968506
  rotation: 
    x: 0.006022948278761711
    y: -0.009329439098581188
    z: 0.04710474588983803
    w: 0.998828227762307]"
1647137347.1408818,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs: 140496715
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006810544058680534
    y: -0.0061893039382994175
    z: 0.020894955843687057
  rotation: 
    x: 0.005897007120757375
    y: -0.009304631768859086
    z: 0.04712614179991531
    w: 0.9988282013908688]"
1647137347.1609917,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs: 160508798
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.00679717306047678
    y: -0.006168789695948362
    z: 0.020881883800029755
  rotation: 
    x: 0.005998329177659627
    y: -0.009389517700782979
    z: 0.047156780315127246
    w: 0.998825357645036]"
1647137347.161386,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs: 161030293
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0068016028963029385
    y: -0.006172363180667162
    z: 0.020891454070806503
  rotation: 
    x: 0.006024140478860971
    y: -0.009206444147165236
    z: 0.04711198496728779
    w: 0.9988290203984355]"
1647137347.169847,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs: 169442386
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006812450010329485
    y: -0.006177730392664671
    z: 0.02089245803654194
  rotation: 
    x: 0.005954266136172945
    y: -0.009210874444139556
    z: 0.04713643402444434
    w: 0.9988282450422661]"
1647137347.1766753,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs: 176292120
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006801019422709942
    y: -0.006177057046443224
    z: 0.020876755937933922
  rotation: 
    x: 0.006029970623259145
    y: -0.009226855112447774
    z: 0.047184047492426356
    w: 0.9988253952825032]"
1647137347.1812646,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs: 180863533
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006811902858316898
    y: -0.006186994258314371
    z: 0.020882390439510345
  rotation: 
    x: 0.005914111228614079
    y: -0.009225134851030931
    z: 0.047091957759760036
    w: 0.998830449921161]"
1647137347.1895068,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs: 189054203
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006806503981351852
    y: -0.006179295480251312
    z: 0.020871084183454514
  rotation: 
    x: 0.00611074319707134
    y: -0.009289368121479383
    z: 0.047135226761971426
    w: 0.9988266300292462]"
1647137347.205138,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs: 204679669
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.00680540082976222
    y: -0.006185243837535381
    z: 0.020875943824648857
  rotation: 
    x: 0.006130569213118324
    y: -0.009234449923050217
    z: 0.0471458961544835
    w: 0.9988265142313416]"
1647137347.2067156,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs: 206356843
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006815986707806587
    y: -0.006190676242113113
    z: 0.020883340388536453
  rotation: 
    x: 0.005920836596999959
    y: -0.00929575024453098
    z: 0.04709682530098383
    w: 0.998829525879142]"
1647137347.2072635,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs: 206936070
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006805703043937683
    y: -0.006178331561386585
    z: 0.020882312208414078
  rotation: 
    x: 0.006041204875760424
    y: -0.009323782061089973
    z: 0.04715952535175523
    w: 0.9988255854253651]"
1647137347.2174985,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs: 216950622
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006803940981626511
    y: -0.006170636974275112
    z: 0.02088455855846405
  rotation: 
    x: 0.0060515485800735165
    y: -0.00929916622921668
    z: 0.047173260265929974
    w: 0.9988251037008968]"
1647137347.2320235,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs: 231512387
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006808456964790821
    y: -0.006177213042974472
    z: 0.020887965336441994
  rotation: 
    x: 0.0059062536861182405
    y: -0.009218501081085262
    z: 0.047167413724616844
    w: 0.998826997276177]"
1647137347.2349699,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs: 234438577
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006799707189202309
    y: -0.006161862518638372
    z: 0.02088007517158985
  rotation: 
    x: 0.006022134444947983
    y: -0.009291732860943714
    z: 0.047193870848234884
    w: 0.9988243770310815]"
1647137347.2353237,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs: 234958144
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.00680821156129241
    y: -0.006178734824061394
    z: 0.02088894136250019
  rotation: 
    x: 0.005914743396913739
    y: -0.009310019933744145
    z: 0.047111282975154455
    w: 0.9988287472614197]"
1647137347.244236,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs: 243849922
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006810244172811508
    y: -0.006178619340062141
    z: 0.0208895243704319
  rotation: 
    x: 0.005975599778456525
    y: -0.009233713014192126
    z: 0.04710204830021723
    w: 0.9988295288972905]"
1647137347.2518241,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs: 251252670
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.00679737189784646
    y: -0.006168694235384464
    z: 0.02087332494556904
  rotation: 
    x: 0.006039736436104701
    y: -0.009406031279644263
    z: 0.04713742892827491
    w: 0.9988258661815785]"
1647137347.2670743,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs: 266646858
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006814342923462391
    y: -0.0061937118880450726
    z: 0.020895088091492653
  rotation: 
    x: 0.0058819632413863
    y: -0.009208455593600721
    z: 0.0471666562509868
    w: 0.9988272690471105]"
1647137347.267574,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs: 267188224
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0068051074631512165
    y: -0.006186181213706732
    z: 0.020879583433270454
  rotation: 
    x: 0.005997368151710182
    y: -0.009253394816457714
    z: 0.0471569487311041
    w: 0.9988266258195141]"
1647137347.2680929,"[header: 
  seq: 0
  stamp: 
    secs: 1647137347
    nsecs: 267733788
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006816142238676548
    y: -0.006200170610100031
    z: 0.020893558859825134
  rotation: 
    x: 0.005959425905429603
    y: -0.009265497097618505
    z: 0.04713218542555465
    w: 0.9988279095537043]"
